gender,age,percentile,vo2max,interpretation
F,31,94,45.7,Excellent
F,31,95,46.7,Excellent
F,31,96,52.6,Excellent
F,31,97,58.4,Excellent
F,31,98,64.3,Excellent
F,31,99,70.1,Excellent
F,32,15,17,Poor
F,32,16,17.7,Poor
F,32,17,18.4,Poor
F,32,18,19.1,Poor
F,32,19,19.8,Poor
F,32,20,20.5,Fair
F,32,21,21.1,Fair
F,32,22,21.8,Fair
F,32,23,22.5,Fair
F,32,24,23.2,Fair
F,32,25,23.9,Fair
F,32,26,24.5,Fair
F,32,27,25.2,Fair
F,32,28,25.9,Fair
F,32,29,26.6,Fair
F,32,30,27.3,Fair
F,32,31,28,Fair
F,32,32,28.6,Fair
F,32,33,29.3,Fair
F,32,34,30,Fair
F,32,35,30.7,Fair
F,32,36,31.4,Fair
F,32,37,32,Fair
F,32,38,32.7,Fair
F,32,39,33.4,Fair
F,32,40,34.1,Normal
F,32,41,34.2,Normal
F,32,42,34.3,Normal
F,32,43,34.3,Normal
F,32,44,34.4,Normal
F,32,45,34.5,Normal
F,32,46,34.6,Normal
F,32,47,34.6,Normal
F,32,48,34.7,Normal
F,32,49,34.8,Normal
F,32,50,34.9,Normal
F,32,51,35,Normal
F,32,52,35.1,Normal
F,32,53,35.2,Normal
F,32,54,35.3,Normal
F,32,55,35.5,Normal
F,32,56,35.6,Normal
F,32,57,35.7,Normal
F,32,58,35.8,Normal
F,32,59,36,Normal
F,32,60,36.1,Good
F,32,61,36.2,Good
F,32,62,36.4,Good
F,32,63,36.5,Good
F,32,64,36.7,Good
F,32,65,36.8,Good
F,32,66,36.9,Good
F,32,67,37.1,Good
F,32,68,37.2,Good
F,32,69,37.4,Good
F,32,70,37.5,Good
F,32,71,37.7,Good
F,32,72,37.8,Good
F,32,73,38,Good
F,32,74,38.1,Good
F,32,75,38.3,Good
F,32,76,38.4,Good
F,32,77,38.6,Good
F,32,78,38.7,Good
F,32,79,38.9,Good
F,32,80,39.1,Excellent
F,32,81,39.3,Excellent
F,32,82,39.4,Excellent
F,32,83,39.6,Excellent
F,32,84,39.8,Excellent
F,32,85,40.1,Excellent
F,32,86,40.4,Excellent
F,32,87,40.7,Excellent
F,32,88,41.2,Excellent
F,32,89,41.7,Excellent
F,32,90,42.3,Excellent
F,32,91,43,Excellent
F,32,92,43.8,Excellent
F,32,93,44.6,Excellent
F,32,94,45.5,Excellent
F,32,95,46.5,Excellent
F,32,96,52.4,Excellent
F,32,97,58.2,Excellent
F,32,98,64,Excellent
F,32,99,69.8,Excellent
F,33,15,17,Poor
F,33,16,17.7,Poor
F,33,17,18.3,Poor
F,33,18,19,Poor
F,33,19,19.7,Poor
F,33,20,20.4,Fair
F,33,21,21.1,Fair
F,33,22,21.7,Fair
F,33,23,22.4,Fair
F,33,24,23.1,Fair
F,33,25,23.8,Fair
F,33,26,24.5,Fair
F,33,27,25.1,Fair
F,33,28,25.8,Fair
F,33,29,26.5,Fair
F,33,30,27.2,Fair
F,33,31,27.8,Fair
F,33,32,28.5,Fair
F,33,33,29.2,Fair
F,33,34,29.9,Fair
F,33,35,30.6,Fair
F,33,36,31.2,Fair
F,33,37,31.9,Fair
F,33,38,32.6,Fair
F,33,39,33.3,Fair
F,33,40,34,Normal
F,33,41,34,Normal
F,33,42,34.1,Normal
F,33,43,34.2,Normal
F,33,44,34.3,Normal
F,33,45,34.4,Normal
F,33,46,34.4,Normal
F,33,47,34.5,Normal
F,33,48,34.6,Normal
F,33,49,34.7,Normal
F,33,50,34.8,Normal
F,33,51,34.9,Normal
F,33,52,35,Normal
F,33,53,35.1,Normal
F,33,54,35.2,Normal
F,33,55,35.3,Normal
F,33,56,35.5,Normal
F,33,57,35.6,Normal
F,33,58,35.7,Normal
F,33,59,35.8,Normal
F,33,60,36,Good
F,33,61,36.1,Good
F,33,62,36.2,Good
F,33,63,36.4,Good
F,33,64,36.5,Good
F,33,65,36.7,Good
F,33,66,36.8,Good
F,33,67,37,Good
F,33,68,37.1,Good
F,33,69,37.2,Good
F,33,70,37.4,Good
F,33,71,37.5,Good
F,33,72,37.7,Good
F,33,73,37.8,Good
F,33,74,38,Good
F,33,75,38.1,Good
F,33,76,38.3,Good
F,33,77,38.4,Good
F,33,78,38.6,Good
F,33,79,38.7,Good
F,33,80,38.9,Excellent
F,33,81,39.1,Excellent
F,33,82,39.2,Excellent
F,33,83,39.4,Excellent
F,33,84,39.6,Excellent
F,33,85,39.8,Excellent
F,33,86,40.1,Excellent
F,33,87,40.5,Excellent
F,33,88,41,Excellent
F,33,89,41.5,Excellent
F,33,90,42.1,Excellent
F,33,91,42.8,Excellent
F,33,92,43.5,Excellent
F,33,93,44.4,Excellent
F,33,94,45.3,Excellent
F,33,95,46.3,Excellent
F,33,96,52.1,Excellent
F,33,97,57.9,Excellent
F,33,98,63.7,Excellent
F,33,99,69.5,Excellent
F,34,15,16.9,Poor
F,34,16,17.6,Poor
F,34,17,18.3,Poor
F,34,18,18.9,Poor
F,34,19,19.6,Poor
F,34,20,20.3,Fair
F,34,21,21,Fair
F,34,22,21.7,Fair
F,34,23,22.3,Fair
F,34,24,23,Fair
F,34,25,23.7,Fair
F,34,26,24.4,Fair
F,34,27,25,Fair
F,34,28,25.7,Fair
F,34,29,26.4,Fair
F,34,30,27.1,Fair
F,34,31,27.7,Fair
F,34,32,28.4,Fair
F,34,33,29.1,Fair
F,34,34,29.8,Fair
F,34,35,30.5,Fair
F,34,36,31.1,Fair
F,34,37,31.8,Fair
F,34,38,32.5,Fair
F,34,39,33.2,Fair
F,34,40,33.8,Normal
F,34,41,33.9,Normal
F,34,42,34,Normal
F,34,43,34.1,Normal
F,34,44,34.2,Normal
F,34,45,34.3,Normal
F,34,46,34.3,Normal
F,34,47,34.4,Normal
F,34,48,34.5,Normal
F,34,49,34.6,Normal
F,34,50,34.7,Normal
F,34,51,34.8,Normal
F,34,52,34.9,Normal
F,34,53,35,Normal
F,34,54,35.1,Normal
F,34,55,35.2,Normal
F,34,56,35.3,Normal
F,34,57,35.5,Normal
F,34,58,35.6,Normal
F,34,59,35.7,Normal
F,34,60,35.9,Good
F,34,61,36,Good
F,34,62,36.1,Good
F,34,63,36.3,Good
F,34,64,36.4,Good
F,34,65,36.5,Good
F,34,66,36.7,Good
F,34,67,36.8,Good
F,34,68,37,Good
F,34,69,37.1,Good
F,34,70,37.3,Good
F,34,71,37.4,Good
F,34,72,37.5,Good
F,34,73,37.7,Good
F,34,74,37.8,Good
F,34,75,38,Good
F,34,76,38.1,Good
F,34,77,38.2,Good
F,34,78,38.4,Good
F,34,79,38.5,Good
F,34,80,38.7,Excellent
F,34,81,38.9,Excellent
F,34,82,39.1,Excellent
F,34,83,39.2,Excellent
F,34,84,39.4,Excellent
F,34,85,39.6,Excellent
F,34,86,39.9,Excellent
F,34,87,40.3,Excellent
F,34,88,40.7,Excellent
F,34,89,41.3,Excellent
F,34,90,41.9,Excellent
F,34,91,42.5,Excellent
F,34,92,43.3,Excellent
F,34,93,44.1,Excellent
F,34,94,45.1,Excellent
F,34,95,46.1,Excellent
F,34,96,51.9,Excellent
F,34,97,57.7,Excellent
F,34,98,63.4,Excellent
F,34,99,69.2,Excellent
F,35,15,16.9,Poor
F,35,16,17.5,Poor
F,35,17,18.2,Poor
F,35,18,18.9,Poor
F,35,19,19.6,Poor
F,35,20,20.2,Fair
F,35,21,20.9,Fair
F,35,22,21.6,Fair
F,35,23,22.2,Fair
F,35,24,22.9,Fair
F,35,25,23.6,Fair
F,35,26,24.3,Fair
F,35,27,24.9,Fair
F,35,28,25.6,Fair
F,35,29,26.3,Fair
F,35,30,27,Fair
F,35,31,27.6,Fair
F,35,32,28.3,Fair
F,35,33,29,Fair
F,35,34,29.7,Fair
F,35,35,30.3,Fair
F,35,36,31,Fair
F,35,37,31.7,Fair
F,35,38,32.4,Fair
F,35,39,33,Fair
F,35,40,33.7,Normal
F,35,41,33.8,Normal
F,35,42,33.9,Normal
F,35,43,34,Normal
F,35,44,34,Normal
F,35,45,34.1,Normal
F,35,46,34.2,Normal
F,35,47,34.3,Normal
F,35,48,34.4,Normal
F,35,49,34.5,Normal
F,35,50,34.6,Normal
F,35,51,34.7,Normal
F,35,52,34.8,Normal
F,35,53,34.9,Normal
F,35,54,35,Normal
F,35,55,35.1,Normal
F,35,56,35.2,Normal
F,35,57,35.4,Normal
F,35,58,35.5,Normal
F,35,59,35.6,Normal
F,35,60,35.7,Good
F,35,61,35.9,Good
F,35,62,36,Good
F,35,63,36.1,Good
F,35,64,36.3,Good
F,35,65,36.4,Good
F,35,66,36.6,Good
F,35,67,36.7,Good
F,35,68,36.8,Good
F,35,69,37,Good
F,35,70,37.1,Good
F,35,71,37.3,Good
F,35,72,37.4,Good
F,35,73,37.5,Good
F,35,74,37.7,Good
F,35,75,37.8,Good
F,35,76,37.9,Good
F,35,77,38.1,Good
F,35,78,38.2,Good
F,35,79,38.4,Good
F,35,80,38.5,Excellent
F,35,81,38.7,Excellent
F,35,82,38.8,Excellent
F,35,83,39,Excellent
F,35,84,39.2,Excellent
F,35,85,39.4,Excellent
F,35,86,39.7,Excellent
F,35,87,40,Excellent
F,35,88,40.5,Excellent
F,35,89,41,Excellent
F,35,90,41.6,Excellent
F,35,91,42.3,Excellent
F,35,92,43.1,Excellent
F,35,93,43.9,Excellent
F,35,94,44.9,Excellent
F,35,95,45.9,Excellent
F,35,96,51.7,Excellent
F,35,97,57.4,Excellent
F,35,98,63.1,Excellent
F,35,99,68.9,Excellent
F,36,15,16.8,Poor
F,36,16,17.5,Poor
F,36,17,18.1,Poor
F,36,18,18.8,Poor
F,36,19,19.5,Poor
F,36,20,20.1,Fair
F,36,21,20.8,Fair
F,36,22,21.5,Fair
F,36,23,22.2,Fair
F,36,24,22.8,Fair
F,36,25,23.5,Fair
F,36,26,24.2,Fair
F,36,27,24.8,Fair
F,36,28,25.5,Fair
F,36,29,26.2,Fair
F,36,30,26.9,Fair
F,36,31,27.5,Fair
F,36,32,28.2,Fair
F,36,33,28.9,Fair
F,36,34,29.5,Fair
F,36,35,30.2,Fair
F,36,36,30.9,Fair
F,36,37,31.6,Fair
F,36,38,32.2,Fair
F,36,39,32.9,Fair
F,36,40,33.6,Normal
F,36,41,33.7,Normal
F,36,42,33.8,Normal
F,36,43,33.8,Normal
F,36,44,33.9,Normal
F,36,45,34,Normal
F,36,46,34.1,Normal
F,36,47,34.2,Normal
F,36,48,34.3,Normal
F,36,49,34.4,Normal
F,36,50,34.4,Normal
F,36,51,34.6,Normal
F,36,52,34.7,Normal
F,36,53,34.8,Normal
F,36,54,34.9,Normal
F,36,55,35,Normal
F,36,56,35.1,Normal
F,36,57,35.2,Normal
F,36,58,35.4,Normal
F,36,59,35.5,Normal
F,36,60,35.6,Good
F,36,61,35.7,Good
F,36,62,35.9,Good
F,36,63,36,Good
F,36,64,36.1,Good
F,36,65,36.3,Good
F,36,66,36.4,Good
F,36,67,36.6,Good
F,36,68,36.7,Good
F,36,69,36.8,Good
F,36,70,37,Good
F,36,71,37.1,Good
F,36,72,37.2,Good
F,36,73,37.4,Good
F,36,74,37.5,Good
F,36,75,37.6,Good
F,36,76,37.8,Good
F,36,77,37.9,Good
F,36,78,38,Good
F,36,79,38.2,Good
F,36,80,38.3,Excellent
F,36,81,38.5,Excellent
F,36,82,38.6,Excellent
F,36,83,38.8,Excellent
F,36,84,38.9,Excellent
F,36,85,39.1,Excellent
F,36,86,39.4,Excellent
F,36,87,39.8,Excellent
F,36,88,40.2,Excellent
F,36,89,40.8,Excellent
F,36,90,41.4,Excellent
F,36,91,42,Excellent
F,36,92,42.8,Excellent
F,36,93,43.7,Excellent
F,36,94,44.6,Excellent
F,36,95,45.7,Excellent
F,36,96,51.4,Excellent
F,36,97,57.1,Excellent
F,36,98,62.8,Excellent
F,36,99,68.5,Excellent
F,37,15,16.7,Poor
F,37,16,17.4,Poor
F,37,17,18.1,Poor
F,37,18,18.7,Poor
F,37,19,19.4,Poor
F,37,20,20.1,Fair
F,37,21,20.7,Fair
F,37,22,21.4,Fair
F,37,23,22.1,Fair
F,37,24,22.7,Fair
F,37,25,23.4,Fair
F,37,26,24.1,Fair
F,37,27,24.7,Fair
F,37,28,25.4,Fair
F,37,29,26.1,Fair
F,37,30,26.7,Fair
F,37,31,27.4,Fair
F,37,32,28.1,Fair
F,37,33,28.8,Fair
F,37,34,29.4,Fair
F,37,35,30.1,Fair
F,37,36,30.8,Fair
F,37,37,31.4,Fair
F,37,38,32.1,Fair
F,37,39,32.8,Fair
F,37,40,33.4,Normal
F,37,41,33.5,Normal
F,37,42,33.6,Normal
F,37,43,33.7,Normal
F,37,44,33.8,Normal
F,37,45,33.9,Normal
F,37,46,34,Normal
F,37,47,34,Normal
F,37,48,34.1,Normal
F,37,49,34.2,Normal
F,37,50,34.3,Normal
F,37,51,34.4,Normal
F,37,52,34.5,Normal
F,37,53,34.6,Normal
F,37,54,34.7,Normal
F,37,55,34.9,Normal
F,37,56,35,Normal
F,37,57,35.1,Normal
F,37,58,35.2,Normal
F,37,59,35.3,Normal
F,37,60,35.5,Good
F,37,61,35.6,Good
F,37,62,35.7,Good
F,37,63,35.9,Good
F,37,64,36,Good
F,37,65,36.1,Good
F,37,66,36.3,Good
F,37,67,36.4,Good
F,37,68,36.5,Good
F,37,69,36.7,Good
F,37,70,36.8,Good
F,37,71,36.9,Good
F,37,72,37.1,Good
F,37,73,37.2,Good
F,37,74,37.3,Good
F,37,75,37.5,Good
F,37,76,37.6,Good
F,37,77,37.7,Good
F,37,78,37.8,Good
F,37,79,38,Good
F,37,80,38.1,Excellent
F,37,81,38.3,Excellent
F,37,82,38.4,Excellent
F,37,83,38.6,Excellent
F,37,84,38.7,Excellent
F,37,85,38.9,Excellent
F,37,86,39.2,Excellent
F,37,87,39.5,Excellent
F,37,88,40,Excellent
F,37,89,40.5,Excellent
F,37,90,41.1,Excellent
F,37,91,41.8,Excellent
F,37,92,42.5,Excellent
F,37,93,43.4,Excellent
F,37,94,44.4,Excellent
F,37,95,45.4,Excellent
F,37,96,51.1,Excellent
F,37,97,56.8,Excellent
F,37,98,62.5,Excellent
F,37,99,68.2,Excellent
F,38,15,16.6,Poor
F,38,16,17.3,Poor
F,38,17,18,Poor
F,38,18,18.6,Poor
F,38,19,19.3,Poor
F,38,20,20,Fair
F,38,21,20.6,Fair
F,38,22,21.3,Fair
F,38,23,22,Fair
F,38,24,22.6,Fair
F,38,25,23.3,Fair
F,38,26,24,Fair
F,38,27,24.6,Fair
F,38,28,25.3,Fair
F,38,29,26,Fair
F,38,30,26.6,Fair
F,38,31,27.3,Fair
F,38,32,27.9,Fair
F,38,33,28.6,Fair
F,38,34,29.3,Fair
F,38,35,29.9,Fair
F,38,36,30.6,Fair
F,38,37,31.3,Fair
F,38,38,31.9,Fair
F,38,39,32.6,Fair
F,38,40,33.3,Normal
F,38,41,33.4,Normal
F,38,42,33.5,Normal
F,38,43,33.5,Normal
F,38,44,33.6,Normal
F,38,45,33.7,Normal
F,38,46,33.8,Normal
F,38,47,33.9,Normal
F,38,48,34,Normal
F,38,49,34.1,Normal
F,38,50,34.2,Normal
F,38,51,34.3,Normal
F,38,52,34.4,Normal
F,38,53,34.5,Normal
F,38,54,34.6,Normal
F,38,55,34.7,Normal
F,38,56,34.8,Normal
F,38,57,34.9,Normal
F,38,58,35.1,Normal
F,38,59,35.2,Normal
F,38,60,35.3,Good
F,38,61,35.4,Good
F,38,62,35.6,Good
F,38,63,35.7,Good
F,38,64,35.8,Good
F,38,65,36,Good
F,38,66,36.1,Good
F,38,67,36.2,Good
F,38,68,36.4,Good
F,38,69,36.5,Good
F,38,70,36.6,Good
F,38,71,36.8,Good
F,38,72,36.9,Good
F,38,73,37,Good
F,38,74,37.1,Good
F,38,75,37.3,Good
F,38,76,37.4,Good
F,38,77,37.5,Good
F,38,78,37.6,Good
F,38,79,37.8,Good
F,38,80,37.9,Excellent
F,38,81,38.1,Excellent
F,38,82,38.2,Excellent
F,38,83,38.3,Excellent
F,38,84,38.5,Excellent
F,38,85,38.6,Excellent
F,38,86,38.9,Excellent
F,38,87,39.2,Excellent
F,38,88,39.7,Excellent
F,38,89,40.2,Excellent
F,38,90,40.8,Excellent
F,38,91,41.5,Excellent
F,38,92,42.3,Excellent
F,38,93,43.1,Excellent
F,38,94,44.1,Excellent
F,38,95,45.2,Excellent
F,38,96,50.8,Excellent
F,38,97,56.5,Excellent
F,38,98,62.1,Excellent
F,38,99,67.8,Excellent
F,39,15,16.5,Poor
F,39,16,17.2,Poor
F,39,17,17.9,Poor
F,39,18,18.5,Poor
F,39,19,19.2,Poor
F,39,20,19.9,Fair
F,39,21,20.5,Fair
F,39,22,21.2,Fair
F,39,23,21.8,Fair
F,39,24,22.5,Fair
F,39,25,23.2,Fair
F,39,26,23.8,Fair
F,39,27,24.5,Fair
F,39,28,25.2,Fair
F,39,29,25.8,Fair
F,39,30,26.5,Fair
F,39,31,27.1,Fair
F,39,32,27.8,Fair
F,39,33,28.5,Fair
F,39,34,29.1,Fair
F,39,35,29.8,Fair
F,39,36,30.4,Fair
F,39,37,31.1,Fair
F,39,38,31.8,Fair
F,39,39,32.4,Fair
F,39,40,33.1,Normal
F,39,41,33.2,Normal
F,39,42,33.3,Normal
F,39,43,33.4,Normal
F,39,44,33.5,Normal
F,39,45,33.5,Normal
F,39,46,33.6,Normal
F,39,47,33.7,Normal
F,39,48,33.8,Normal
F,39,49,33.9,Normal
F,39,50,34,Normal
F,39,51,34.1,Normal
F,39,52,34.2,Normal
F,39,53,34.3,Normal
F,39,54,34.4,Normal
F,39,55,34.5,Normal
F,39,56,34.6,Normal
F,39,57,34.8,Normal
F,39,58,34.9,Normal
F,39,59,35,Normal
F,39,60,35.1,Good
F,39,61,35.3,Good
F,39,62,35.4,Good
F,39,63,35.5,Good
F,39,64,35.6,Good
F,39,65,35.8,Good
F,39,66,35.9,Good
F,39,67,36,Good
F,39,68,36.2,Good
F,39,69,36.3,Good
F,39,70,36.4,Good
F,39,71,36.6,Good
F,39,72,36.7,Good
F,39,73,36.8,Good
F,39,74,36.9,Good
F,39,75,37,Good
F,39,76,37.2,Good
F,39,77,37.3,Good
F,39,78,37.4,Good
F,39,79,37.5,Good
F,39,80,37.7,Excellent
F,39,81,37.8,Excellent
F,39,82,37.9,Excellent
F,39,83,38.1,Excellent
F,39,84,38.2,Excellent
F,39,85,38.4,Excellent
F,39,86,38.6,Excellent
F,39,87,39,Excellent
F,39,88,39.4,Excellent
F,39,89,39.9,Excellent
F,39,90,40.5,Excellent
F,39,91,41.2,Excellent
F,39,92,42,Excellent
F,39,93,42.8,Excellent
F,39,94,43.8,Excellent
F,39,95,44.9,Excellent
F,39,96,50.5,Excellent
F,39,97,56.1,Excellent
F,39,98,61.7,Excellent
F,39,99,67.4,Excellent
F,40,15,16.4,Poor
F,40,16,17.1,Poor
F,40,17,17.8,Poor
F,40,18,18.4,Poor
F,40,19,19.1,Poor
F,40,20,19.7,Fair
F,40,21,20.4,Fair
F,40,22,21.1,Fair
F,40,23,21.7,Fair
F,40,24,22.4,Fair
F,40,25,23,Fair
F,40,26,23.7,Fair
F,40,27,24.3,Fair
F,40,28,25,Fair
F,40,29,25.7,Fair
F,40,30,26.3,Fair
F,40,31,27,Fair
F,40,32,27.6,Fair
F,40,33,28.3,Fair
F,40,34,29,Fair
F,40,35,29.6,Fair
F,40,36,30.3,Fair
F,40,37,30.9,Fair
F,40,38,31.6,Fair
F,40,39,32.2,Fair
F,40,40,32.9,Normal
F,40,41,33,Normal
F,40,42,33.1,Normal
F,40,43,33.2,Normal
F,40,44,33.3,Normal
F,40,45,33.3,Normal
F,40,46,33.4,Normal
F,40,47,33.5,Normal
F,40,48,33.6,Normal
F,40,49,33.7,Normal
F,40,50,33.8,Normal
F,40,51,33.9,Normal
F,40,52,34,Normal
F,40,53,34.1,Normal
F,40,54,34.2,Normal
F,40,55,34.3,Normal
F,40,56,34.4,Normal
F,40,57,34.6,Normal
F,40,58,34.7,Normal
F,40,59,34.8,Normal
F,40,60,34.9,Good
F,40,61,35,Good
F,40,62,35.2,Good
F,40,63,35.3,Good
F,40,64,35.4,Good
F,40,65,35.6,Good
F,40,66,35.7,Good
F,40,67,35.8,Good
F,40,68,36,Good
F,40,69,36.1,Good
F,40,70,36.2,Good
F,40,71,36.3,Good
F,40,72,36.5,Good
F,40,73,36.6,Good
F,40,74,36.7,Good
F,40,75,36.8,Good
F,40,76,36.9,Good
F,40,77,37.1,Good
F,40,78,37.2,Good
F,40,79,37.3,Good
F,40,80,37.4,Excellent
F,40,81,37.6,Excellent
F,40,82,37.7,Excellent
F,40,83,37.8,Excellent
F,40,84,37.9,Excellent
F,40,85,38.1,Excellent
F,40,86,38.4,Excellent
F,40,87,38.7,Excellent
F,40,88,39.1,Excellent
F,40,89,39.7,Excellent
F,40,90,40.2,Excellent
F,40,91,40.9,Excellent
F,40,92,41.7,Excellent
F,40,93,42.5,Excellent
F,40,94,43.5,Excellent
F,40,95,44.6,Excellent
F,40,96,50.2,Excellent
F,40,97,55.8,Excellent
F,40,98,61.3,Excellent
F,40,99,66.9,Excellent
F,41,15,16.3,Poor
F,41,16,17,Poor
F,41,17,17.6,Poor
F,41,18,18.3,Poor
F,41,19,19,Poor
F,41,20,19.6,Fair
F,41,21,20.3,Fair
F,41,22,20.9,Fair
F,41,23,21.6,Fair
F,41,24,22.2,Fair
F,41,25,22.9,Fair
F,41,26,23.5,Fair
F,41,27,24.2,Fair
F,41,28,24.8,Fair
F,41,29,25.5,Fair
F,41,30,26.1,Fair
F,41,31,26.8,Fair
F,41,32,27.5,Fair
F,41,33,28.1,Fair
F,41,34,28.8,Fair
F,41,35,29.4,Fair
F,41,36,30.1,Fair
F,41,37,30.7,Fair
F,41,38,31.4,Fair
F,41,39,32,Fair
F,41,40,32.7,Normal
F,41,41,32.8,Normal
F,41,42,32.9,Normal
F,41,43,32.9,Normal
F,41,44,33,Normal
F,41,45,33.1,Normal
F,41,46,33.2,Normal
F,41,47,33.3,Normal
F,41,48,33.4,Normal
F,41,49,33.5,Normal
F,41,50,33.6,Normal
F,41,51,33.7,Normal
F,41,52,33.8,Normal
F,41,53,33.9,Normal
F,41,54,34,Normal
F,41,55,34.1,Normal
F,41,56,34.2,Normal
F,41,57,34.3,Normal
F,41,58,34.4,Normal
F,41,59,34.6,Normal
F,41,60,34.7,Good
F,41,61,34.8,Good
F,41,62,34.9,Good
F,41,63,35.1,Good
F,41,64,35.2,Good
F,41,65,35.3,Good
F,41,66,35.5,Good
F,41,67,35.6,Good
F,41,68,35.7,Good
F,41,69,35.8,Good
F,41,70,36,Good
F,41,71,36.1,Good
F,41,72,36.2,Good
F,41,73,36.3,Good
F,41,74,36.4,Good
F,41,75,36.6,Good
F,41,76,36.7,Good
F,41,77,36.8,Good
F,41,78,36.9,Good
F,41,79,37,Good
F,41,80,37.2,Excellent
F,41,81,37.3,Excellent
F,41,82,37.4,Excellent
F,41,83,37.5,Excellent
F,41,84,37.7,Excellent
F,41,85,37.8,Excellent
F,41,86,38.1,Excellent
F,41,87,38.4,Excellent
F,41,88,38.8,Excellent
F,41,89,39.4,Excellent
F,41,90,39.9,Excellent
F,41,91,40.6,Excellent
F,41,92,41.4,Excellent
F,41,93,42.2,Excellent
F,41,94,43.2,Excellent
F,41,95,44.3,Excellent
F,41,96,49.8,Excellent
F,41,97,55.3,Excellent
F,41,98,60.9,Excellent
F,41,99,66.4,Excellent
F,42,15,16.2,Poor
F,42,16,16.9,Poor
F,42,17,17.5,Poor
F,42,18,18.2,Poor
F,42,19,18.8,Poor
F,42,20,19.5,Fair
F,42,21,20.1,Fair
F,42,22,20.8,Fair
F,42,23,21.4,Fair
F,42,24,22.1,Fair
F,42,25,22.7,Fair
F,42,26,23.4,Fair
F,42,27,24,Fair
F,42,28,24.7,Fair
F,42,29,25.3,Fair
F,42,30,26,Fair
F,42,31,26.6,Fair
F,42,32,27.2,Fair
F,42,33,27.9,Fair
F,42,34,28.5,Fair
F,42,35,29.2,Fair
F,42,36,29.8,Fair
F,42,37,30.5,Fair
F,42,38,31.1,Fair
F,42,39,31.8,Fair
F,42,40,32.4,Normal
F,42,41,32.5,Normal
F,42,42,32.6,Normal
F,42,43,32.7,Normal
F,42,44,32.8,Normal
F,42,45,32.9,Normal
F,42,46,33,Normal
F,42,47,33,Normal
F,42,48,33.1,Normal
F,42,49,33.2,Normal
F,42,50,33.3,Normal
F,42,51,33.4,Normal
F,42,52,33.5,Normal
F,42,53,33.6,Normal
F,42,54,33.7,Normal
F,42,55,33.9,Normal
F,42,56,34,Normal
F,42,57,34.1,Normal
F,42,58,34.2,Normal
F,42,59,34.3,Normal
F,42,60,34.4,Good
F,42,61,34.6,Good
F,42,62,34.7,Good
F,42,63,34.8,Good
F,42,64,34.9,Good
F,42,65,35.1,Good
F,42,66,35.2,Good
F,42,67,35.3,Good
F,42,68,35.4,Good
F,42,69,35.6,Good
F,42,70,35.7,Good
F,42,71,35.8,Good
F,42,72,35.9,Good
F,42,73,36.1,Good
F,42,74,36.2,Good
F,42,75,36.3,Good
F,42,76,36.4,Good
F,42,77,36.5,Good
F,42,78,36.6,Good
F,42,79,36.8,Good
F,42,80,36.9,Excellent
F,42,81,37,Excellent
F,42,82,37.1,Excellent
F,42,83,37.3,Excellent
F,42,84,37.4,Excellent
F,42,85,37.6,Excellent
F,42,86,37.8,Excellent
F,42,87,38.1,Excellent
F,42,88,38.5,Excellent
F,42,89,39.1,Excellent
F,42,90,39.6,Excellent
F,42,91,40.3,Excellent
F,42,92,41.1,Excellent
F,42,93,41.9,Excellent
F,42,94,42.9,Excellent
F,42,95,43.9,Excellent
F,42,96,49.4,Excellent
F,42,97,54.9,Excellent
F,42,98,60.4,Excellent
F,42,99,65.9,Excellent
F,43,15,16.1,Poor
F,43,16,16.7,Poor
F,43,17,17.4,Poor
F,43,18,18,Poor
F,43,19,18.7,Poor
F,43,20,19.3,Fair
F,43,21,20,Fair
F,43,22,20.6,Fair
F,43,23,21.2,Fair
F,43,24,21.9,Fair
F,43,25,22.5,Fair
F,43,26,23.2,Fair
F,43,27,23.8,Fair
F,43,28,24.5,Fair
F,43,29,25.1,Fair
F,43,30,25.7,Fair
F,43,31,26.4,Fair
F,43,32,27,Fair
F,43,33,27.7,Fair
F,43,34,28.3,Fair
F,43,35,29,Fair
F,43,36,29.6,Fair
F,43,37,30.3,Fair
F,43,38,30.9,Fair
F,43,39,31.5,Fair
F,43,40,32.2,Normal
F,43,41,32.3,Normal
F,43,42,32.4,Normal
F,43,43,32.4,Normal
F,43,44,32.5,Normal
F,43,45,32.6,Normal
F,43,46,32.7,Normal
F,43,47,32.8,Normal
F,43,48,32.9,Normal
F,43,49,33,Normal
F,43,50,33.1,Normal
F,43,51,33.2,Normal
F,43,52,33.3,Normal
F,43,53,33.4,Normal
F,43,54,33.5,Normal
F,43,55,33.6,Normal
F,43,56,33.7,Normal
F,43,57,33.8,Normal
F,43,58,33.9,Normal
F,43,59,34,Normal
F,43,60,34.1,Good
F,43,61,34.3,Good
F,43,62,34.4,Good
F,43,63,34.5,Good
F,43,64,34.6,Good
F,43,65,34.8,Good
F,43,66,34.9,Good
F,43,67,35,Good
F,43,68,35.2,Good
F,43,69,35.3,Good
F,43,70,35.4,Good
F,43,71,35.5,Good
F,43,72,35.6,Good
F,43,73,35.8,Good
F,43,74,35.9,Good
F,43,75,36,Good
F,43,76,36.1,Good
F,43,77,36.2,Good
F,43,78,36.3,Good
F,43,79,36.5,Good
F,43,80,36.6,Excellent
F,43,81,36.7,Excellent
F,43,82,36.9,Excellent
F,43,83,37,Excellent
F,43,84,37.1,Excellent
F,43,85,37.3,Excellent
